Date,Open,High,Low,Close,Volume
2021-04-30 04:00:00,15.137170190038916,15.32720085486518,14.960106128775966,14.972575187683104,201912000
2021-05-03 04:00:00,15.087789925219155,15.209240277723236,14.75112061320419,14.800249099731444,203912000
2021-05-04 04:00:00,14.6012413438704,14.601490591862609,13.975783949931254,14.31594467163086,405324000
2021-05-05 04:00:00,14.67281322109117,14.77705690361153,14.352104335830427,14.422929763793944,292024000
2021-05-06 04:00:00,14.459590514112756,14.535403762388006,14.183023228828954,14.487272262573242,193380000
2021-05-07 04:00:00,14.77182037137834,14.933920031269896,14.63565581990065,14.77581024169922,229328000
2021-05-10 04:00:00,14.750870418906874,14.769574480986956,14.214942578988865,14.230653762817385,268904000
2021-05-11 04:00:00,13.790989321233113,14.319435968974824,13.716174016861329,14.271055221557615,285584000
2021-05-12 04:00:00,13.975035218815083,14.225168896948256,13.675524752489777,13.724653244018556,303408000
2021-05-13 04:00:00,13.999223099536502,14.0461083507916,13.42588717938681,13.631629943847656,285404000
2021-05-14 04:00:00,13.855827013326463,14.292749135444184,13.714674671494766,14.207958221435549,258616000
2021-05-17 04:00:00,14.122173238813382,14.134393050426326,13.819420627888771,14.13065242767334,216980000
2021-05-18 04:00:00,14.231900062055512,14.368812341882606,13.96954661609988,13.981267929077148,186256000
2021-05-19 04:00:00,13.533124795954503,14.044863252937322,13.509932366145636,14.031147003173828,344000000
2021-05-20 04:00:00,14.267314594726596,14.647627072883193,14.23539372799806,14.576552391052246,321592000
2021-05-21 04:00:00,15.126444143548222,15.184551264267617,14.83291851571383,14.954867362976074,672992000
2021-05-24 04:00:00,15.17507511104745,15.706265365867369,15.13866492809838,15.573593139648438,554816000
2021-05-25 04:00:00,15.727214784284769,15.779585403800764,15.444412487570158,15.60925579071045,435408000
2021-05-26 04:00:00,15.69554104350796,15.75489440427184,15.547905385492475,15.661375045776367,370440000
2021-05-27 04:00:00,15.661125902008596,15.711252331770046,15.421965818952485,15.449896812438965,581476000
2021-05-28 04:00:00,15.462866702379827,16.23745619906393,15.462866702379827,16.20453643798828,644536000
2021-06-01 04:00:00,16.22996884163976,16.347927786199005,15.8641204983863,16.2244815826416,472804000
2021-06-02 04:00:00,16.212265926193794,16.87712625493025,16.195556800663763,16.736970901489258,594168000
2021-06-03 04:00:00,16.659664080908772,17.216541131071583,16.5422035955669,16.928001403808594,580008000
2021-06-04 04:00:00,17.070401602049834,17.617552324507795,17.053445127711075,17.53500747680664,617120000
2021-06-07 04:00:00,17.528023884085115,17.76867947172536,17.150455047093143,17.575654983520508,575756000
2021-06-08 04:00:00,17.484125862517228,17.57814369378718,17.208554716850337,17.41404914855957,323848000
2021-06-09 04:00:00,17.476666914175155,17.535784584212863,17.21724683977424,17.319517135620117,381656000
2021-06-10 04:00:00,17.31128832755389,17.452971689075827,17.137676776852064,17.386119842529297,287772000
2021-06-11 04:00:00,17.440493617838474,17.899218794058417,17.404823958700685,17.785472869873047,416308000
2021-06-14 04:00:00,17.866046711104186,17.99924798169743,17.62333957825231,17.978544235229492,321376000
2021-06-15 04:00:00,17.875022883618865,17.97604663575129,17.68843990745718,17.748804092407227,243032000
2021-06-16 04:00:00,17.75105249680479,17.914686108212543,17.54526157802343,17.7705078125,307124000
2021-06-17 04:00:00,17.73483614068346,18.7929688306479,17.716627352704926,18.61561584472656,809656000
2021-06-18 04:00:00,18.74208463201298,19.331765442705965,18.54253016298032,18.59715843200684,968856000
2021-06-21 04:00:00,18.394107132326592,18.495132769923824,17.782974818131443,18.386125564575195,672384000
2021-06-22 04:00:00,18.430284092497,18.921436154060395,18.34497415699728,18.844606399536133,580144000
2021-06-23 04:00:00,18.96533186812781,19.11000874290461,18.86555464748546,19.014720916748047,332356000
2021-06-24 04:00:00,19.18484299980621,19.37666328306946,19.045652733544436,19.162641525268555,320924000
2021-06-25 04:00:00,19.237472677441232,19.302328151688936,18.85233442218494,18.988529205322266,278364000
2021-06-28 04:00:00,19.318042384046755,20.03394186005266,19.2758869909924,19.940401077270508,495436000
2021-06-29 04:00:00,19.83813240846076,20.053899319285392,19.61313549933401,19.9820613861084,367632000
2021-06-30 04:00:00,19.954623798999663,20.117509490168736,19.81942620130902,19.95786666870117,326568000
2021-07-01 04:00:00,20.08008916798285,20.410349886109096,19.974324818701906,20.166894912719727,480136000
2021-07-02 04:00:00,20.39463747913961,20.45949296291919,20.24247763436387,20.441282272338867,342764000
2021-07-06 04:00:00,20.691221944768238,20.795488562446423,20.30483712715848,20.65230941772461,446708000
2021-07-07 04:00:00,20.806967540702345,20.82841919987372,20.286631589318432,20.326292037963867,418428000
2021-07-08 04:00:00,19.812189314423424,20.08807108061345,19.656786608504444,19.85833549499512,503300000
2021-07-09 04:00:00,19.917950950252028,20.035438344735283,19.710165638972114,20.005504608154297,296624000
2021-07-12 04:00:00,20.194833408061367,20.48692953104882,20.142700097359224,20.466726303100582,321984000
2021-07-13 04:00:00,20.354980357703976,20.415595767317477,20.069120590436885,20.204816818237305,290708000
2021-07-14 04:00:00,20.31231875455306,20.372184323242063,19.70866935395099,19.79722023010254,380100000
2021-07-15 04:00:00,19.76753757883624,19.80270862400988,18.81641401329364,18.92392349243164,550564000
2021-07-16 04:00:00,18.988032725090143,19.11424961072464,18.032668986212677,18.120471954345703,688224000
2021-07-19 04:00:00,17.875275342534227,18.999510194615794,17.825635073987275,18.73784637451172,749060000
2021-07-20 04:00:00,18.688205629147088,18.79596444122418,18.12346861048964,18.57046890258789,434687000
2021-07-21 04:00:00,18.83986052556084,19.48342151924956,18.70017357614324,19.366682052612305,371017000
2021-07-22 04:00:00,19.59816902543563,19.84262124158665,19.23298462872704,19.550275802612305,323826000
2021-07-23 04:00:00,19.612139415403597,19.65604185729442,19.207045233457105,19.51435852050781,195672000
2021-07-26 04:00:00,19.267912125385813,19.39861843921064,18.871796689116085,19.25094985961914,203943000
2021-07-27 04:00:00,19.222006433543772,19.57821008058188,18.699175656661478,19.16513442993164,248863000
2021-07-28 04:00:00,19.2758946359636,19.6021646807648,18.952618156219216,19.4594841003418,202191000
2021-07-29 04:00:00,19.475441566253632,19.808697767774508,19.28486780665784,19.61812400817871,190781000
2021-07-30 04:00:00,19.37466577950128,19.586192570661208,19.220012897722576,19.455486297607425,183497000
2021-08-02 04:00:00,19.656041136379148,19.91645840741657,19.31779689862116,19.705928802490234,217444000
2021-08-03 04:00:00,19.69594907533359,20.17687382086152,19.17710902193863,19.770782470703125,301811000
2021-08-04 04:00:00,19.94539122073501,20.272660294584725,19.78375207608851,20.228757858276367,231309000
2021-08-05 04:00:00,20.454258474633058,20.68673838522797,20.296610075138453,20.590951919555664,211435000
2021-08-06 04:00:00,20.478203117578488,20.524100001668085,20.16490269310536,20.320554733276367,178497000
2021-08-09 04:00:00,20.400376028225207,20.462237955728927,20.098052643578864,20.24971389770508,146443000
2021-08-10 04:00:00,20.276652149351023,20.38441095043881,19.79073746939865,19.89151382446289,179238000
2021-08-11 04:00:00,19.99827490254489,20.00426203166139,19.386643798764577,19.65504264831543,185925000
2021-08-12 04:00:00,19.8256587030102,19.984302369421908,19.5762166060594,19.860580444335938,151652000
2021-08-13 04:00:00,19.86058629491036,20.16889683278907,19.806705933511505,20.142953872680664,183063000
2021-08-16 04:00:00,20.090071818954492,20.24173307870981,19.40959249424926,19.90548515319824,210876000
2021-08-17 04:00:00,19.641077911134317,19.72588924708452,19.22401129167601,19.41458511352539,204585000
2021-08-18 04:00:00,19.456487359207824,19.59018912572773,18.957603067946085,18.997514724731445,285913000
2021-08-19 04:00:00,19.45049795314663,20.44926554233624,18.720131086069024,19.753820419311523,766555000
2021-08-20 04:00:00,19.946386836987667,20.818436946088397,19.88851761093091,20.769546508789062,675741000
2021-08-23 04:00:00,20.92420521891241,21.947914836543376,20.90325217042348,21.90900230407715,575807000
2021-08-24 04:00:00,21.70445594633077,21.909995609508037,21.486942027246627,21.744365692138672,297299000
2021-08-25 04:00:00,21.688491659774787,22.419855713761294,21.673525742463315,22.163429260253903,347701000
2021-08-26 04:00:00,22.150464201648568,22.290151199940805,21.741379218284774,22.01875877380371,237940000
2021-08-27 04:00:00,22.134494471013152,22.67129398333885,22.117532210084512,22.585485458374023,304722000
2021-08-30 04:00:00,22.77905630499496,22.99158035506956,22.50067954473319,22.63737297058105,262580000
2021-08-31 04:00:00,22.64834767167244,22.64834767167244,22.074530788334712,22.338985443115234,259850000
2021-09-01 04:00:00,22.438782848035817,22.650346976918826,22.31104569227904,22.394872665405277,201767000
2021-09-02 04:00:00,22.47171310768264,22.546559703912333,22.2491719184046,22.349964141845703,187834000
2021-09-03 04:00:00,22.2791141607311,22.93875484692019,22.15437108458687,22.796049118041992,280532000
2021-09-07 04:00:00,22.786067428844145,22.85193175199729,22.475705860557778,22.615419387817383,198107000
2021-09-08 04:00:00,22.466725323109348,22.563526062752924,21.93182586082569,22.29308319091797,254434000
2021-09-09 04:00:00,22.266137144440457,22.491672425697235,22.08550944017978,22.13141441345215,196856000
2021-09-10 04:00:00,22.30206317714799,22.579491625302524,22.224224389626503,22.43179702758789,248376000
2021-09-13 04:00:00,22.63737624576519,22.91680143040649,21.81307375933028,22.106470108032227,297500000
2021-09-14 04:00:00,22.22921646157449,22.363939216302622,22.04060574701212,22.19628524780273,199755000
2021-09-15 04:00:00,22.2631425592537,22.321023900271747,21.920847204700245,22.295076370239254,166538000
2021-09-16 04:00:00,22.1374064988517,22.231213157906875,21.8819321534371,22.19628524780273,156033000
2021-09-17 04:00:00,22.25416170484627,22.275118448091163,21.78512847263095,21.854984283447266,294503000
2021-09-20 04:00:00,21.102532264947648,21.388942963530003,20.619527919799644,21.06960105895996,349440000
2021-09-21 04:00:00,21.37297959978861,21.380962578052618,20.90694040948947,21.20233154296875,204688000
2021-09-22 04:00:00,21.32208000784405,21.91485886480449,21.152429377866472,21.895898818969727,268726000
2021-09-23 04:00:00,22.094491122204907,22.488679665471388,21.845004991544315,22.435789108276367,248555000
2021-09-24 04:00:00,22.02463122368953,22.103469298400736,21.81606122261383,22.035608291625977,217655000
2021-09-27 04:00:00,21.665376892847107,21.75419466492448,21.281169887279056,21.615480422973636,245215000
2021-09-28 04:00:00,21.17039292521659,21.374971448404203,20.608548606029547,20.656450271606445,343069000
2021-09-29 04:00:00,20.8969576569864,20.973799045887088,20.42492844737304,20.47482681274414,218394000
2021-09-30 04:00:00,20.72530929303908,21.022697064179454,20.645473815850814,20.673416137695312,221009000
2021-10-01 04:00:00,20.7073524094552,20.816127635004285,20.161475778410324,20.699369430541992,240978000
2021-10-04 04:00:00,20.46185505357973,20.49977705360861,19.51480625609092,19.691442489624023,345635000
2021-10-05 04:00:00,19.9089926262976,20.60555780977416,19.813189288670248,20.40896224975586,279282000
2021-10-06 04:00:00,20.07864390366975,20.677409072761147,20.038725210568696,20.657451629638672,297202000
2021-10-07 04:00:00,21.04864250290172,21.27817116327567,20.928890239898514,21.031679153442383,256919000
2021-10-08 04:00:00,21.057628709469974,21.162412435012104,20.732298558657803,20.788183212280277,151258000
2021-10-11 04:00:00,20.53270972641688,21.01970562776568,20.46884019454001,20.652462005615234,163388000
2021-10-12 04:00:00,20.785184469191023,21.01371382143973,20.485801919360195,20.628507614135746,162134000
2021-10-13 04:00:00,20.874999299325843,20.9468517954333,20.670420782566904,20.89595603942871,180652000
2021-10-14 04:00:00,21.2442372054784,21.710276224041788,21.07857809526198,21.701295852661133,243589000
2021-10-15 04:00:00,21.765169217756934,21.885920792719308,21.6174746181001,21.817062377929688,226994000
2021-10-18 04:00:00,21.70429374523038,22.245179438302365,21.59950813449396,22.17632102966309,189494000
2021-10-19 04:00:00,22.23020761577493,22.33299652432015,21.991700497587637,22.24418067932129,161473000
2021-10-20 04:00:00,22.25915012266733,22.38688726459648,21.936814127495424,22.057565689086918,146276000
2021-10-21 04:00:00,22.051577096140026,22.664315265498782,22.03760593572372,22.645353317260746,187590000
2021-10-22 04:00:00,22.77608578139793,23.08245393094305,22.514625207539453,22.67928504943848,249384000
2021-10-25 04:00:00,22.92577932097551,23.306994101972588,22.72319746404904,23.118383407592773,230235000
2021-10-26 04:00:00,23.93968698143796,25.20707674420547,23.874820066677863,24.666189193725582,485898000
2021-10-27 04:00:00,24.42369501670846,25.038428062047632,24.232088329597563,24.40074157714844,245990000
2021-10-28 04:00:00,24.82686213496586,24.89871463743383,24.47259231419329,24.889732360839844,234204000
2021-10-29 04:00:00,24.9496059611633,25.65615073845339,24.9486085650079,25.514442443847656,292503000
2021-11-01 04:00:00,25.59627502178263,25.84077032372531,25.175141619253885,25.773908615112305,265740000
2021-11-02 04:00:00,25.768920900082524,26.62316030481337,25.74696485932054,26.346729278564453,294112000
2021-11-03 04:00:00,26.61517983790427,26.728945830452645,26.18107451423238,26.54332733154297,239910000
2021-11-04 04:00:00,27.173030468903853,31.300528538400503,27.062258570177605,29.739744186401367,1153631000
2021-11-05 04:00:00,30.12494887761405,31.33545482024665,29.34954562668809,29.69084358215332,851260000
2021-11-08 05:00:00,30.08702828256524,31.03607369583626,29.8455251398631,30.74068260192871,503101000
2021-11-09 05:00:00,32.21564634517442,32.24358866979207,29.90241016616688,30.59398460388184,646746000
2021-11-10 05:00:00,29.29565811512244,30.786586602763936,28.71884520391709,29.39844512939453,636206000
2021-11-11 05:00:00,30.405370591178077,30.52711954991608,29.715791021450595,30.32752990722656,332172000
2021-11-12 05:00:00,29.94831187022997,30.616934698783563,29.56909192980548,30.32752990722656,413054000
2021-11-15 05:00:00,30.48919878124828,30.581008726244367,29.186880973756832,29.963281631469727,384909000
2021-11-16 05:00:00,29.69782736789244,30.32752888145792,29.644934915209124,30.140913009643555,264484000
2021-11-17 05:00:00,30.355472726652906,30.446287176657105,28.74079861985027,29.200851440429688,428508000
2021-11-18 05:00:00,32.300468889918044,32.692658808729135,31.25661755420569,31.60988998413086,781711000
2021-11-19 05:00:00,32.17672655199687,33.01999092531616,31.83942194472608,32.91720199584961,533867000
2021-11-22 05:00:00,33.44810639994247,34.57578482836839,31.83443135731928,31.890316009521484,754335000
2021-11-23 05:00:00,31.47018124411329,32.293486259552104,30.81652687837705,31.680747985839844,532163000
2021-11-24 05:00:00,31.39633588137541,32.78746977215828,30.86443045905106,32.606842041015625,435162000
2021-11-26 05:00:00,32.532983184503145,32.64275766837907,31.285554692714413,31.43824005126953,283069000
2021-11-29 05:00:00,32.29946624079579,33.34331359989163,31.970142795523092,33.30738830566406,454964000
2021-11-30 05:00:00,33.100816111812016,33.284439797778,31.798500284928068,32.608829498291016,622066000
2021-12-01 05:00:00,33.15478089240637,33.2246452598097,31.31933354836932,31.37422752380371,484368000
2021-12-02 05:00:00,31.15366042945053,32.415216910384245,30.965024707023783,32.06389617919922,472890000
2021-12-03 05:00:00,31.93812964626088,32.066881845701786,30.071744357446725,30.633657455444336,544325000
2021-12-06 05:00:00,29.82223155843537,30.18253369080409,27.983793678236385,29.97892951965332,658938000
2021-12-07 05:00:00,30.89714464275348,32.38626040434348,30.5917346409648,32.36429977416992,593053000
2021-12-08 05:00:00,31.937129257608657,32.22756696347909,31.360245822358344,31.764463424682617,475551000
2021-12-09 05:00:00,31.6726436363354,32.142735562331445,30.369168945749347,30.431049346923828,488507000
2021-12-10 05:00:00,31.089775108201945,31.24447612099294,29.80326766525303,30.13961601257324,488825000
2021-12-13 05:00:00,30.190516381869543,30.235429453900565,28.06163905199242,28.10655212402344,598344000
2021-12-14 05:00:00,27.645446231268327,28.62255352658214,27.1973149206465,28.28221321105957,667035000
2021-12-15 05:00:00,28.34509643260093,30.441037070657124,27.784182622942243,30.400115966796875,698297000
2021-12-16 05:00:00,31.091770564933466,31.099754518870387,28.038684877718023,28.332115173339844,707366000
2021-12-17 05:00:00,27.930897709289574,28.866086498078595,27.706332317032363,27.74725341796875,713758000
2021-12-20 05:00:00,27.25221181922181,28.089588585739136,27.09252129792592,27.6654109954834,461847000
2021-12-21 05:00:00,28.31914620146113,29.06370427813322,27.34802578714488,29.01879119873047,524385000
2021-12-22 05:00:00,28.83514767974732,29.49786357065309,28.39400082904358,29.343162536621094,395184000
2021-12-23 05:00:00,29.697468614565757,30.00088169101399,29.3740956543992,29.582691192626957,343022000
2021-12-27 05:00:00,29.60265275302843,31.026893719009397,29.582690965802357,30.885168075561523,403686000
2021-12-28 05:00:00,31.25146195093205,31.26942679962951,29.953974216379613,30.263376235961918,420591000
2021-12-29 05:00:00,30.214474295872787,30.48894226101068,29.30922629538712,29.9429988861084,343139000
2021-12-30 05:00:00,29.769334255327937,30.39811732399104,29.48289036960597,29.52880096435547,308864000
2021-12-31 05:00:00,29.616633284660274,29.971945955286603,29.27429596945348,29.35414123535156,266530000
2022-01-03 05:00:00,29.75735697767053,30.651624582903967,29.727414293582168,30.06276512145996,391547000
2022-01-04 05:00:00,30.218462985082912,30.40909369115047,28.29419107581528,29.23337173461914,527154000
2022-01-05 05:00:00,28.893029463658262,29.359127526177748,27.479768693565187,27.550630569458008,498064000
2022-01-06 05:00:00,27.586563706783856,28.38302128944517,27.012676481336783,28.123523712158203,454186000
2022-01-07 05:00:00,28.086593233674098,28.367050088301752,27.00468748968169,27.194320678710938,409939000
2022-01-10 05:00:00,26.529609965171066,27.415893669977173,25.594421205944396,27.34702682495117,594681000
2022-01-11 05:00:00,27.27017354560003,28.010739538240266,26.78711005956988,27.76321792602539,404089000
2022-01-12 05:00:00,28.012735506788296,28.539714564955545,27.554623289676226,27.944868087768555,383413000
2022-01-13 05:00:00,28.324133734411912,28.424938300544927,26.44676981062193,26.523622512817383,540171000
2022-01-14 05:00:00,26.24915451358075,27.144421643836736,26.15932835464321,26.88991355895996,395832000
2022-01-18 05:00:00,26.20922874593393,26.586498173895528,25.72017634780918,25.85291862487793,424270000
2022-01-19 05:00:00,26.02857809333129,26.49167977055228,25.00356331754984,25.01853370666504,488315000
2022-01-20 05:00:00,25.25507979883061,25.52954775156928,24.031448328745117,24.103309631347656,435181000
2022-01-21 05:00:00,23.461553938187595,24.77500970305523,23.218026180646312,23.32881164550781,718958000
2022-01-24 05:00:00,22.286829332930463,23.33479860637558,20.847617715138355,23.326814651489254,913982000
2022-01-25 05:00:00,22.502410844337717,22.898644579433583,21.957466910396736,22.280839920043945,664616000
2022-01-26 05:00:00,23.195069558309832,24.0104894774326,22.256886340278516,22.72797393798828,755959000
2022-01-27 05:00:00,23.522437945377376,23.948612493124184,21.63309603508684,21.90157699584961,573353000
2022-01-28 05:00:00,21.969444731157765,22.81380988320848,21.254829324418655,22.79584503173828,543774000
2022-01-31 05:00:00,23.13717992402368,24.461615916333805,23.007432099177755,24.43865966796875,564680000
2022-02-01 05:00:00,25.05546696522535,25.09638806614209,23.843813269742828,24.590368270874023,518925000
2022-02-02 05:00:00,25.74413004951072,25.767084393020323,24.505528293848347,25.19319725036621,543419000
2022-02-03 05:00:00,24.41071326432932,25.028515976458163,23.734024607139915,23.90169906616211,410178000
2022-02-04 05:00:00,23.925652956622255,24.58737122731306,23.58631015608026,24.271982192993164,354829000
2022-02-07 05:00:00,24.324880318773864,25.13331377835972,24.15520891084488,24.68019294738769,376868000
2022-02-08 05:00:00,24.311901593153756,25.18121782066889,23.933634671761467,25.0594539642334,410359000
2022-02-09 05:00:00,25.57246536515148,26.67333360228873,25.30398631469552,26.65337181091309,524282000
2022-02-10 05:00:00,25.944741556292165,26.87294187560028,25.55050480074537,25.774070739746094,513200000
2022-02-11 05:00:00,25.865894587572004,26.1014383680604,23.727038196145745,23.90269660949707,605472000
2022-02-14 05:00:00,23.887730626740176,24.826911463246145,23.70907581804377,24.2200870513916,440424000
2022-02-15 05:00:00,24.900764591183574,26.49367965605607,24.73608458162661,26.443777084350582,699869000
2022-02-16 05:00:00,26.208233700505765,26.530609192134296,25.50259982744821,26.45974540710449,732676000
2022-02-17 05:00:00,25.580449565020423,25.73515059417021,24.118283550495068,24.45962142944336,810595000
2022-02-18 05:00:00,24.620309963998448,24.937695983788053,23.055342404998548,23.59629440307617,761255000
2022-02-22 05:00:00,22.9904592259914,24.017468874993583,22.955527054505648,23.344772338867188,633422000
2022-02-23 05:00:00,23.755984848582248,24.10830305125006,22.257887203863643,22.343719482421875,566511000
2022-02-24 05:00:00,20.97436959630377,23.753985005383655,20.84961126769638,23.70208549499512,735801000
2022-02-25 05:00:00,23.675138387578876,24.1701778047602,23.33579559273523,24.110294342041016,528866000
2022-02-28 05:00:00,23.945616436590047,24.61731564927492,23.661167584235766,24.33785629272461,477319000
2022-03-01 05:00:00,24.24403744461496,24.329871618461585,23.087277797297364,23.431610107421875,412056000
2022-03-02 05:00:00,23.714109379928413,24.36595776316323,23.37371109259494,24.177289962768555,389642000
2022-03-03 05:00:00,24.219216091275733,24.28310431664372,23.42761517996613,23.67218399047852,365095000
2022-03-04 05:00:00,23.342765447634537,23.63824300925391,22.442355607308915,22.89555549621582,431415000
2022-03-07 05:00:00,22.776767102643568,22.99238774615269,21.29238955966222,21.314350128173828,450821000
2022-03-08 05:00:00,21.271426231053603,22.333549276082422,20.61358783811129,21.47606468200684,557467000
2022-03-09 05:00:00,22.347525831099777,23.17905724810453,22.207773291766387,22.97342109680176,492742000
2022-03-10 05:00:00,22.49127084816649,22.7478176453068,21.84341507316424,22.6180477142334,428066000
2022-03-11 05:00:00,22.98140654078104,23.10419076158427,22.00712760972228,22.061033248901367,367209000
2022-03-14 04:00:00,21.830434149076265,22.222740754896257,21.121687126936163,21.29238510131836,385354000
2022-03-15 04:00:00,21.480055192344064,22.99737530841706,21.284401668232853,22.9324893951416,491996000
2022-03-16 04:00:00,23.458560601182327,24.553626296633,23.13113987283626,24.452804565429688,671422000
2022-03-17 04:00:00,24.077469296534115,24.798194389496683,23.86384594867932,24.72233009338379,471941000
2022-03-18 04:00:00,24.755272049910506,26.522151490123896,24.580581386606397,26.406354904174805,730719000
2022-03-21 04:00:00,26.46025822521899,27.104121306196102,25.921209533056214,26.686857223510746,591727000
2022-03-22 04:00:00,26.67986931422837,27.18996980901101,26.026025549438742,26.47722816467285,547007000
2022-03-23 04:00:00,26.079929619211555,26.56507268180156,25.529902546610163,25.58879852294922,502120000
2022-03-24 04:00:00,26.11986190750109,28.270063093192512,25.86131782488274,28.10036277770996,877379000
2022-03-25 04:00:00,27.83682948218481,28.307997346511723,27.22291411401015,27.643171310424805,579016000
2022-03-28 04:00:00,27.707063648292124,28.20019215427388,27.158032216171435,28.169246673583984,425494000
2022-03-29 04:00:00,28.64440144644097,28.894958306684245,27.93066206247825,28.605470657348636,488984000
2022-03-30 04:00:00,28.254090010683303,28.445750877229376,27.454501887834223,27.641172409057617,463487000
2022-03-31 04:00:00,27.733008247092837,28.19818609722304,27.22191198648288,27.237882614135746,523440000
