Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-27 00:00:00-05:00,13.334296236692607,13.366697596568027,13.130418388060725,13.220891952514648,167276000,0.0,0.0
2020-11-30 00:00:00-05:00,13.22462902875061,13.371680158470495,12.932769640128472,13.360713005065918,286952000,0.0,0.0
2020-12-01 00:00:00-05:00,13.451191638644852,13.487580541224846,13.187994137620452,13.349252700805664,296948000,0.0,0.0
2020-12-02 00:00:00-05:00,13.309867972588025,13.63188487918129,13.193971740449491,13.503277778625488,283360000,0.0,0.0
2020-12-03 00:00:00-05:00,13.550149946445117,13.62245088481355,13.292361370106766,13.359176635742188,199520000,0.004,0.0
2020-12-04 00:00:00-05:00,13.41153082963285,13.522725063068174,13.351945473241651,13.520979881286621,202244000,0.0,0.0
2020-12-07 00:00:00-05:00,13.563861706447456,13.693504468227644,13.462890333284715,13.56934642791748,223244000,0.0,0.0
2020-12-08 00:00:00-05:00,13.547658608359344,13.561370889474263,13.244992671415567,13.313304901123047,271920000,0.0,0.0
2020-12-09 00:00:00-05:00,13.263941103643397,13.377128770915917,12.83287919756366,12.895207405090332,401300000,0.0,0.0
2020-12-10 00:00:00-05:00,12.833625416569115,13.032826279491063,12.814178288836267,12.936591148376465,207764000,0.0,0.0
2020-12-11 00:00:00-05:00,12.93160494842232,12.98421053285206,12.787751552582478,12.977478981018066,209264000,0.0,0.0
2020-12-14 00:00:00-05:00,13.05202320769895,13.351946267194858,13.041552116386985,13.27216625213623,270156000,0.0,0.0
2020-12-15 00:00:00-05:00,13.40280299721001,13.426986362862653,13.150499202549646,13.323771476745605,193016000,0.0,0.0
2020-12-16 00:00:00-05:00,13.385605048694739,13.400314984499127,13.17618224051848,13.206100463867188,223116000,0.0,0.0
2020-12-17 00:00:00-05:00,13.330008989411864,13.342724567769654,13.14227683725348,13.304579734802246,231384000,0.0,0.0
2020-12-18 00:00:00-05:00,13.342224695953595,13.368153252272544,13.034573335471071,13.235519409179688,342064000,0.0,0.0
2020-12-21 00:00:00-05:00,13.038809031971192,13.33324736437437,12.931853636282476,13.295600891113281,302332000,0.0,0.0
