,Datetime,Open,High,Low,Close,Volume,Date,Time,Day,Day of Week,Month,Year
467,2024-03-11 18:30:00,86.40599822998047,86.88700103759766,85.18000030517578,85.54618072509766,6046900,2024-03-11,18:30:00,11,0,3,2024
468,2024-03-11 19:30:00,85.52400207519531,86.13800048828125,85.3499984741211,85.79199981689453,4636272,2024-03-11,19:30:00,11,0,3,2024
469,2024-03-12 13:30:00,88.04899597167969,88.66688537597656,86.15010070800781,88.57979583740234,17053848,2024-03-12,13:30:00,12,1,3,2024
470,2024-03-12 14:30:00,88.59300231933594,91.1999969482422,88.45600891113281,91.08297729492188,13976254,2024-03-12,14:30:00,12,1,3,2024
471,2024-03-12 15:30:00,91.06859588623048,91.10900115966795,90.2020034790039,90.4625015258789,7061707,2024-03-12,15:30:00,12,1,3,2024
472,2024-03-12 16:30:00,90.4489974975586,90.59500122070312,89.04232025146484,89.9375,7879400,2024-03-12,16:30:00,12,1,3,2024
473,2024-03-12 17:30:00,89.92501068115234,90.64900207519533,89.52493286132812,90.31950378417967,5282444,2024-03-12,17:30:00,12,1,3,2024
474,2024-03-12 18:30:00,90.31968688964844,90.77999877929688,89.93499755859375,90.54750061035156,5290694,2024-03-12,18:30:00,12,1,3,2024
475,2024-03-12 19:30:00,90.552001953125,91.95999908447266,90.37000274658205,91.93800354003906,5590110,2024-03-12,19:30:00,12,1,3,2024
476,2024-03-13 13:30:00,91.05500030517578,91.20700073242188,88.43499755859375,89.06492614746094,21583378,2024-03-13,13:30:00,13,2,3,2024
477,2024-03-13 14:30:00,89.03099822998047,90.0479965209961,88.81999969482422,88.9260025024414,8676657,2024-03-13,14:30:00,13,2,3,2024
478,2024-03-13 15:30:00,88.92949676513672,89.41999053955078,88.61900329589844,89.03150177001953,5758617,2024-03-13,15:30:00,13,2,3,2024
479,2024-03-13 16:30:00,89.03300476074219,90.33300018310548,88.75,90.33200073242188,5715229,2024-03-13,16:30:00,13,2,3,2024
480,2024-03-13 17:30:00,90.33100128173828,90.77000427246094,89.83000183105469,90.31649780273438,6311628,2024-03-13,17:30:00,13,2,3,2024
481,2024-03-13 18:30:00,90.3280029296875,91.50399780273438,90.30699920654295,90.62000274658205,7508597,2024-03-13,18:30:00,13,2,3,2024
482,2024-03-13 19:30:00,90.62750244140624,90.98899841308594,90.43800354003906,90.9260025024414,4807886,2024-03-13,19:30:00,13,2,3,2024
483,2024-03-14 13:30:00,89.5770034790039,90.64600372314452,87.45600128173828,88.67949676513672,17586134,2024-03-14,13:30:00,14,3,3,2024
484,2024-03-14 14:30:00,88.67500305175781,88.97100067138672,87.64399719238281,87.82249450683594,7410472,2024-03-14,14:30:00,14,3,3,2024
485,2024-03-14 15:30:00,87.8499984741211,88.15499114990234,86.5999984741211,87.57749938964844,8330243,2024-03-14,15:30:00,14,3,3,2024
486,2024-03-14 16:30:00,87.5770034790039,88.00800323486328,86.80699920654297,87.19672393798828,5500170,2024-03-14,16:30:00,14,3,3,2024
487,2024-03-14 17:30:00,87.19606018066406,88.62000274658203,87.06099700927734,88.16950225830078,6601929,2024-03-14,17:30:00,14,3,3,2024
488,2024-03-14 18:30:00,88.16400146484375,88.39398956298828,86.90599822998047,87.39199829101562,6636584,2024-03-14,18:30:00,14,3,3,2024
489,2024-03-14 19:30:00,87.38600158691406,88.10499572753906,87.0,88.03599548339844,4905027,2024-03-14,19:30:00,14,3,3,2024
490,2024-03-15 13:30:00,87.0,88.64899444580078,86.25700378417969,88.43250274658203,12947111,2024-03-15,13:30:00,15,4,3,2024
491,2024-03-15 14:30:00,88.4375,89.53800201416016,88.40499877929688,89.20399475097656,6241803,2024-03-15,14:30:00,15,4,3,2024
492,2024-03-15 15:30:00,89.20159912109375,89.29000091552734,88.4120101928711,88.64199829101562,3657846,2024-03-15,15:30:00,15,4,3,2024
493,2024-03-15 16:30:00,88.65049743652344,89.14799499511719,88.60099792480469,88.8239974975586,2992801,2024-03-15,16:30:00,15,4,3,2024
494,2024-03-15 17:30:00,88.82295989990234,89.30000305175781,88.5999984741211,89.11000061035156,2913426,2024-03-15,17:30:00,15,4,3,2024
495,2024-03-15 18:30:00,89.11787414550781,89.54600524902344,88.29100799560547,88.56956481933594,4211965,2024-03-15,18:30:00,15,4,3,2024
496,2024-03-15 19:30:00,88.57479858398438,88.63607788085938,87.64000701904297,87.83650207519531,4296884,2024-03-15,19:30:00,15,4,3,2024
497,2024-03-18 13:30:00,90.37100219726562,92.40499877929688,90.0999984741211,90.70479583740234,18489818,2024-03-18,13:30:00,18,0,3,2024
498,2024-03-18 14:30:00,90.74199676513672,90.8560028076172,88.26820373535156,88.69239044189453,11136091,2024-03-18,14:30:00,18,0,3,2024
499,2024-03-18 15:30:00,88.7229995727539,89.0009994506836,87.83699798583984,88.37750244140625,8430326,2024-03-18,15:30:00,18,0,3,2024
500,2024-03-18 16:30:00,88.37750244140625,88.47000122070312,87.08499908447266,88.17298889160156,7170627,2024-03-18,16:30:00,18,0,3,2024
501,2024-03-18 17:30:00,88.18720245361328,88.88700103759766,87.96400451660156,88.85731506347656,6112354,2024-03-18,17:30:00,18,0,3,2024
502,2024-03-18 18:30:00,88.84199523925781,89.05500030517578,88.32099914550781,88.64659881591797,6012741,2024-03-18,18:30:00,18,0,3,2024
503,2024-03-18 19:30:00,88.66099548339844,88.99400329589844,88.29199981689453,88.45999908447266,3910472,2024-03-18,19:30:00,18,0,3,2024
504,2024-03-19 13:30:00,86.5999984741211,87.7760009765625,85.01200103759766,85.53942108154297,18599093,2024-03-19,13:30:00,19,1,3,2024
505,2024-03-19 14:30:00,85.51649475097656,87.15499877929688,85.32499694824219,86.88400268554688,7980841,2024-03-19,14:30:00,19,1,3,2024
506,2024-03-19 15:30:00,86.90650177001953,88.21063232421875,86.51499938964844,88.12849426269531,6725559,2024-03-19,15:30:00,19,1,3,2024
507,2024-03-19 16:30:00,88.12000274658203,89.69999694824219,88.11900329589844,89.15999603271484,10271691,2024-03-19,16:30:00,19,1,3,2024
508,2024-03-19 17:30:00,89.17399597167969,90.53700256347656,89.10200500488281,89.90049743652344,8413817,2024-03-19,17:30:00,19,1,3,2024
509,2024-03-19 18:30:00,89.9000015258789,90.29899597167967,88.11100006103516,88.53599548339844,7613758,2024-03-19,18:30:00,19,1,3,2024
510,2024-03-19 19:30:00,88.53150177001953,89.48799896240234,88.41099548339844,89.4000015258789,4727076,2024-03-19,19:30:00,19,1,3,2024
511,2024-03-20 13:30:00,89.88999938964844,90.40999603271484,88.25765991210938,89.30899047851562,12011096,2024-03-20,13:30:00,20,2,3,2024
512,2024-03-20 14:30:00,89.30799865722656,89.43499755859375,88.63400268554688,88.82899475097656,4896476,2024-03-20,14:30:00,20,2,3,2024
513,2024-03-20 15:30:00,88.83317565917969,89.08599090576172,88.2229995727539,88.5250015258789,4475041,2024-03-20,15:30:00,20,2,3,2024
514,2024-03-20 16:30:00,88.52000427246094,88.77989959716797,88.29000091552734,88.4469985961914,2737821,2024-03-20,16:30:00,20,2,3,2024
515,2024-03-20 17:30:00,88.43000030517578,89.91799926757812,88.41200256347656,89.76856994628906,6580118,2024-03-20,17:30:00,20,2,3,2024
516,2024-03-20 18:30:00,89.80000305175781,90.29199981689452,88.95899963378906,90.08100128173828,9694196,2024-03-20,18:30:00,20,2,3,2024
517,2024-03-20 19:30:00,90.08049774169922,90.4000015258789,89.8499984741211,90.35250091552734,4641824,2024-03-20,19:30:00,20,2,3,2024
518,2024-03-21 13:30:00,92.28599548339844,92.40399932861328,90.40499877929688,91.1999969482422,15829363,2024-03-21,13:30:00,21,3,3,2024
519,2024-03-21 14:30:00,91.19998931884766,91.9530029296875,90.68499755859376,91.9260025024414,6445643,2024-03-21,14:30:00,21,3,3,2024
520,2024-03-21 15:30:00,91.92100524902344,92.49299621582033,91.78048706054688,92.34162902832033,6274560,2024-03-21,15:30:00,21,3,3,2024
521,2024-03-21 16:30:00,92.3530044555664,92.62000274658205,91.8280029296875,92.18900299072266,4788666,2024-03-21,16:30:00,21,3,3,2024
522,2024-03-21 17:30:00,92.1780014038086,92.39498901367188,91.18000030517578,91.69600677490234,4467857,2024-03-21,17:30:00,21,3,3,2024
523,2024-03-21 18:30:00,91.7249984741211,91.7249984741211,90.83000183105467,91.5483856201172,4803416,2024-03-21,18:30:00,21,3,3,2024
524,2024-03-21 19:30:00,91.55900573730467,91.6744613647461,91.27000427246094,91.38099670410156,3003044,2024-03-21,19:30:00,21,3,3,2024
525,2024-03-22 13:30:00,91.16300201416016,93.12999725341795,90.8340072631836,92.81400299072266,14278090,2024-03-22,13:30:00,22,4,3,2024
526,2024-03-22 14:30:00,92.8499984741211,93.6999969482422,92.2830047607422,93.64130401611328,8301821,2024-03-22,14:30:00,22,4,3,2024
527,2024-03-22 15:30:00,93.64099884033205,94.697998046875,93.40200805664062,94.40299987792967,10057503,2024-03-22,15:30:00,22,4,3,2024
528,2024-03-22 16:30:00,94.41099548339844,94.73899841308594,93.91799926757812,94.50399780273438,6571867,2024-03-22,16:30:00,22,4,3,2024
529,2024-03-22 17:30:00,94.50399780273438,94.77799224853516,93.947998046875,94.39598846435548,5301287,2024-03-22,17:30:00,22,4,3,2024
530,2024-03-22 18:30:00,94.39070892333984,94.45899963378906,93.44300079345705,93.68766784667967,6502701,2024-03-22,18:30:00,22,4,3,2024
531,2024-03-22 19:30:00,93.69499969482422,94.48499298095705,93.51699829101562,94.24500274658205,5294356,2024-03-22,19:30:00,22,4,3,2024
532,2024-03-25 13:30:00,94.0,96.7659912109375,93.50999450683594,96.11865997314452,18159186,2024-03-25,13:30:00,25,0,3,2024
533,2024-03-25 14:30:00,96.1094970703125,96.49600219726562,95.5749969482422,95.77899932861328,7623825,2024-03-25,14:30:00,25,0,3,2024
534,2024-03-25 15:30:00,95.76699829101562,95.94200134277344,94.75554656982422,95.06099700927734,7143010,2024-03-25,15:30:00,25,0,3,2024
535,2024-03-25 16:30:00,95.0644989013672,95.73991394042967,94.9749984741211,95.6989974975586,4697710,2024-03-25,16:30:00,25,0,3,2024
536,2024-03-25 17:30:00,95.71649932861328,96.27999877929688,95.62000274658205,95.94550323486328,5156318,2024-03-25,17:30:00,25,0,3,2024
537,2024-03-25 18:30:00,95.95899963378906,96.27000427246094,95.22599792480467,95.44200134277344,5154926,2024-03-25,18:30:00,25,0,3,2024
538,2024-03-25 19:30:00,95.44300079345705,95.88499450683594,94.99000549316406,95.0,4372648,2024-03-25,19:30:00,25,0,3,2024
539,2024-03-26 13:30:00,95.8479995727539,96.375,94.26799774169922,94.27574157714844,13617498,2024-03-26,13:30:00,26,1,3,2024
540,2024-03-26 14:30:00,94.30250549316406,94.93885803222656,94.04499816894533,94.84068298339844,8169772,2024-03-26,14:30:00,26,1,3,2024
541,2024-03-26 15:30:00,94.84742736816406,95.02999877929688,93.88099670410156,94.37319946289062,5489642,2024-03-26,15:30:00,26,1,3,2024
542,2024-03-26 16:30:00,94.36000061035156,94.61099243164062,94.0510025024414,94.47249603271484,3913653,2024-03-26,16:30:00,26,1,3,2024
543,2024-03-26 17:30:00,94.47249603271484,95.25599670410156,94.47100067138672,94.92100524902344,5087493,2024-03-26,17:30:00,26,1,3,2024
544,2024-03-26 18:30:00,94.92082214355467,95.04304504394533,93.91799926757812,94.04000091552734,4636445,2024-03-26,18:30:00,26,1,3,2024
545,2024-03-26 19:30:00,94.0469970703125,94.072998046875,92.5019989013672,92.572998046875,6908379,2024-03-26,19:30:00,26,1,3,2024
546,2024-03-27 13:30:00,93.0999984741211,93.24000549316406,89.12300109863281,89.99299621582031,21111426,2024-03-27,13:30:00,27,2,3,2024
547,2024-03-27 14:30:00,90.0094985961914,90.48500061035156,89.55192565917969,89.56999969482422,7781960,2024-03-27,14:30:00,27,2,3,2024
548,2024-03-27 15:30:00,89.56199645996094,90.31881713867188,89.31300354003906,90.19300079345705,6010683,2024-03-27,15:30:00,27,2,3,2024
549,2024-03-27 16:30:00,90.1999969482422,90.43900299072266,89.93309783935547,90.1700210571289,4092211,2024-03-27,16:30:00,27,2,3,2024
550,2024-03-27 17:30:00,90.17050170898438,90.6989974975586,89.98200225830078,90.27050018310548,5143725,2024-03-27,17:30:00,27,2,3,2024
551,2024-03-27 18:30:00,90.27050018310548,90.37498474121094,89.135009765625,89.59099578857422,6348559,2024-03-27,18:30:00,27,2,3,2024
552,2024-03-27 19:30:00,89.59999084472656,90.54000091552734,89.50100708007812,90.25599670410156,5310502,2024-03-27,19:30:00,27,2,3,2024
553,2024-03-28 13:30:00,89.9780044555664,91.2979965209961,89.19300079345703,90.5653839111328,14171478,2024-03-28,13:30:00,28,3,3,2024
554,2024-03-28 14:30:00,90.56999969482422,91.06999969482422,90.4810028076172,90.6711883544922,5957085,2024-03-28,14:30:00,28,3,3,2024
555,2024-03-28 15:30:00,90.66799926757812,90.81790161132812,90.29399871826172,90.63300323486328,4161774,2024-03-28,15:30:00,28,3,3,2024
556,2024-03-28 16:30:00,90.63499450683594,90.79199981689452,90.44200134277344,90.59099578857422,3035618,2024-03-28,16:30:00,28,3,3,2024
557,2024-03-28 17:30:00,90.59300231933594,90.75300598144533,90.1865005493164,90.38300323486328,3864234,2024-03-28,17:30:00,28,3,3,2024
558,2024-03-28 18:30:00,90.4000015258789,90.8000030517578,90.18199920654295,90.4348373413086,4204489,2024-03-28,18:30:00,28,3,3,2024
559,2024-03-28 19:30:00,90.43699645996094,90.52899932861328,90.18800354003906,90.31700134277344,3839963,2024-03-28,19:30:00,28,3,3,2024
560,2024-04-01 13:30:00,90.36699676513672,92.2249984741211,90.18000030517578,91.34461212158205,13388447,2024-04-01,13:30:00,1,0,4,2024
561,2024-04-01 14:30:00,91.38099670410156,91.75800323486328,89.4229965209961,89.98200225830078,8557830,2024-04-01,14:30:00,1,0,4,2024
562,2024-04-01 15:30:00,89.97999572753906,89.98298645019531,89.20399475097656,89.87899780273438,5871940,2024-04-01,15:30:00,1,0,4,2024
563,2024-04-01 16:30:00,89.88800048828125,90.18400573730467,89.49400329589844,89.90499877929688,4339496,2024-04-01,16:30:00,1,0,4,2024
564,2024-04-01 17:30:00,89.89749908447266,90.23899841308594,89.77452087402344,90.14299774169922,3396714,2024-04-01,17:30:00,1,0,4,2024
565,2024-04-01 18:30:00,90.13499450683594,90.4709930419922,89.88700866699219,89.98649597167969,4300936,2024-04-01,18:30:00,1,0,4,2024
566,2024-04-01 19:30:00,89.98649597167969,90.38099670410156,89.66200256347656,90.37199401855467,3539796,2024-04-01,19:30:00,1,0,4,2024
567,2024-04-02 13:30:00,88.47000122070312,88.93299865722656,87.62000274658203,88.0260009765625,12995530,2024-04-02,13:30:00,2,1,4,2024
568,2024-04-02 14:30:00,88.03997802734375,89.38800048828125,87.83000946044922,89.3759994506836,6943037,2024-04-02,14:30:00,2,1,4,2024
569,2024-04-02 15:30:00,89.37818145751953,89.60200500488281,88.91099548339844,89.12199401855469,5056494,2024-04-02,15:30:00,2,1,4,2024
570,2024-04-02 16:30:00,89.11100006103516,90.09400177001952,89.08300018310547,89.6469955444336,5304505,2024-04-02,16:30:00,2,1,4,2024
571,2024-04-02 17:30:00,89.64649963378906,89.75499725341797,89.31251525878906,89.5479965209961,3774636,2024-04-02,17:30:00,2,1,4,2024
572,2024-04-02 18:30:00,89.5479965209961,89.66300201416016,89.2120132446289,89.3216781616211,3553182,2024-04-02,18:30:00,2,1,4,2024
573,2024-04-02 19:30:00,89.32450103759766,89.66999816894531,89.22801208496094,89.4469985961914,3035114,2024-04-02,19:30:00,2,1,4,2024
574,2024-04-03 13:30:00,88.4260025024414,90.3740005493164,88.4000015258789,90.16300201416016,11721406,2024-04-03,13:30:00,3,2,4,2024
575,2024-04-03 14:30:00,90.15850067138672,90.3499984741211,89.9229965209961,90.18599700927734,5018830,2024-04-03,14:30:00,3,2,4,2024
576,2024-04-03 15:30:00,90.18699645996094,90.24299621582033,89.13899993896484,89.6236572265625,5041564,2024-04-03,15:30:00,3,2,4,2024
577,2024-04-03 16:30:00,89.62999725341797,90.125,89.26200866699219,90.03895568847656,3974099,2024-04-03,16:30:00,3,2,4,2024
578,2024-04-03 17:30:00,90.05999755859375,90.0749969482422,89.7536392211914,89.8479995727539,2638943,2024-04-03,17:30:00,3,2,4,2024
579,2024-04-03 18:30:00,89.84000396728516,89.93099975585938,88.89199829101562,89.13700103759766,4097377,2024-04-03,18:30:00,3,2,4,2024
580,2024-04-03 19:30:00,89.1240005493164,89.28900146484375,88.81099700927734,88.96199798583984,3021267,2024-04-03,19:30:00,3,2,4,2024
581,2024-04-04 13:30:00,90.40599822998048,90.6339874267578,89.32099914550781,89.80799865722656,10286634,2024-04-04,13:30:00,4,3,4,2024
582,2024-04-04 14:30:00,89.8219985961914,89.95349884033203,89.30599975585938,89.46599578857422,4041663,2024-04-04,14:30:00,4,3,4,2024
583,2024-04-04 15:30:00,89.46599578857422,89.71800231933594,89.21299743652344,89.65950012207031,3424944,2024-04-04,15:30:00,4,3,4,2024
584,2024-04-04 16:30:00,89.65800476074219,89.72899627685547,89.44999694824219,89.46649932861328,1928585,2024-04-04,16:30:00,4,3,4,2024
585,2024-04-04 17:30:00,89.48100280761719,89.5999984741211,88.0999984741211,88.16999816894531,4980878,2024-04-04,17:30:00,4,3,4,2024
586,2024-04-04 18:30:00,88.16555786132812,88.18099975585938,86.44999694824219,86.46599578857422,9283874,2024-04-04,18:30:00,4,3,4,2024
587,2024-04-04 19:30:00,86.46599578857422,86.79698944091797,85.87999725341797,85.9020004272461,6173316,2024-04-04,19:30:00,4,3,4,2024
588,2024-04-05 13:30:00,86.7030029296875,87.67100524902344,85.9260025024414,86.7770004272461,12669302,2024-04-05,13:30:00,5,4,4,2024
589,2024-04-05 14:30:00,86.77799987792969,87.86198425292969,86.66200256347656,87.50999450683594,5815035,2024-04-05,14:30:00,5,4,4,2024
590,2024-04-05 15:30:00,87.51469421386719,88.48100280761719,87.44599914550781,88.04899597167969,5532455,2024-04-05,15:30:00,5,4,4,2024
591,2024-04-05 16:30:00,88.05900573730469,88.41500091552734,87.93501281738281,88.15900421142578,3319922,2024-04-05,16:30:00,5,4,4,2024
592,2024-04-05 17:30:00,88.16450500488281,88.31900024414062,87.31099700927734,87.68949890136719,4318479,2024-04-05,17:30:00,5,4,4,2024
593,2024-04-05 18:30:00,87.70100402832031,88.03099060058594,87.54000854492188,87.73249816894531,3186909,2024-04-05,18:30:00,5,4,4,2024
594,2024-04-05 19:30:00,87.73124694824219,88.1969985961914,87.625,87.97999572753906,3287389,2024-04-05,19:30:00,5,4,4,2024
595,2024-04-08 13:30:00,88.69599914550781,88.81999969482422,86.81099700927734,87.80000305175781,9808849,2024-04-08,13:30:00,8,0,4,2024
596,2024-04-08 14:30:00,87.8125,88.13298797607422,87.38400268554688,87.60700225830078,3889233,2024-04-08,14:30:00,8,0,4,2024
597,2024-04-08 15:30:00,87.58900451660156,87.7145004272461,86.73300170898438,86.99549865722656,3709516,2024-04-08,15:30:00,8,0,4,2024
598,2024-04-08 16:30:00,86.98400115966797,87.44000244140625,86.94499969482422,87.25900268554688,2502910,2024-04-08,16:30:00,8,0,4,2024
599,2024-04-08 17:30:00,87.24613952636719,87.29000091552734,86.88899993896484,87.2239990234375,2073294,2024-04-08,17:30:00,8,0,4,2024
600,2024-04-08 18:30:00,87.21987915039062,87.37199401855469,87.0260009765625,87.25749969482422,1898744,2024-04-08,18:30:00,8,0,4,2024
601,2024-04-08 19:30:00,87.25700378417969,87.47000122070312,86.98200225830078,87.18800354003906,2275585,2024-04-08,19:30:00,8,0,4,2024
602,2024-04-09 13:30:00,87.43000030517578,87.63499450683594,84.27999877929688,84.41700744628906,12851336,2024-04-09,13:30:00,9,1,4,2024
603,2024-04-09 14:30:00,84.45050048828125,84.47999572753906,83.0219955444336,83.97698974609375,13165537,2024-04-09,14:30:00,9,1,4,2024
604,2024-04-09 15:30:00,83.94400024414062,84.99800109863281,83.5,84.66099548339844,6782422,2024-04-09,15:30:00,9,1,4,2024
605,2024-04-09 16:30:00,84.66400146484375,84.97100067138672,84.36900329589844,84.62899780273438,3996878,2024-04-09,16:30:00,9,1,4,2024
606,2024-04-09 17:30:00,84.62043762207031,84.99600219726562,84.52899932861328,84.61299896240234,3527084,2024-04-09,17:30:00,9,1,4,2024
607,2024-04-09 18:30:00,84.61527252197266,84.97599792480469,84.125,84.9520034790039,4249604,2024-04-09,18:30:00,9,1,4,2024
608,2024-04-09 19:30:00,84.94000244140625,85.37999725341797,84.66699981689453,85.36399841308594,4124070,2024-04-09,19:30:00,9,1,4,2024
609,2024-04-10 13:30:00,83.9020004272461,87.19999694824219,83.70899963378906,86.56199645996094,16804948,2024-04-10,13:30:00,10,2,4,2024
610,2024-04-10 14:30:00,86.57849884033203,87.4000015258789,86.25,86.96900177001953,7184004,2024-04-10,14:30:00,10,2,4,2024
611,2024-04-10 15:30:00,86.9729995727539,86.98899841308594,86.4000015258789,86.53300476074219,3206540,2024-04-10,15:30:00,10,2,4,2024
612,2024-04-10 16:30:00,86.56500244140625,87.0418701171875,86.32099914550781,86.82499694824219,3823066,2024-04-10,16:30:00,10,2,4,2024
613,2024-04-10 17:30:00,86.82450103759766,87.0,86.32587432861328,86.64948272705078,3522439,2024-04-10,17:30:00,10,2,4,2024
614,2024-04-10 18:30:00,86.66799926757812,87.14799499511719,85.35399627685547,86.9072036743164,3624584,2024-04-10,18:30:00,10,2,4,2024
615,2024-04-10 19:30:00,86.927001953125,87.20700073242188,86.72087097167969,86.98400115966797,3197817,2024-04-10,19:30:00,10,2,4,2024
616,2024-04-11 13:30:00,87.4000015258789,88.49600219726562,86.9260025024414,88.04249572753906,11659307,2024-04-11,13:30:00,11,3,4,2024
617,2024-04-11 14:30:00,88.03900146484375,88.99600219726562,87.88301086425781,88.7380599975586,6635265,2024-04-11,14:30:00,11,3,4,2024
618,2024-04-11 15:30:00,88.71009826660156,89.31999206542969,88.5250015258789,89.19987487792969,4372921,2024-04-11,15:30:00,11,3,4,2024
619,2024-04-11 16:30:00,89.19999694824219,89.87000274658203,89.13300323486328,89.78700256347656,5062113,2024-04-11,16:30:00,11,3,4,2024
620,2024-04-11 17:30:00,89.802001953125,90.1969985961914,89.52000427246094,90.19020080566406,4584684,2024-04-11,17:30:00,11,3,4,2024
621,2024-04-11 18:30:00,90.1969985961914,90.239990234375,89.73799896240234,90.18099975585938,4258716,2024-04-11,18:30:00,11,3,4,2024
622,2024-04-11 19:30:00,90.16300201416016,90.7389907836914,90.10704803466795,90.61599731445312,4393722,2024-04-11,19:30:00,11,3,4,2024
623,2024-04-12 13:30:00,89.6989974975586,90.17498779296876,88.83200073242188,89.21638488769531,10690776,2024-04-12,13:30:00,12,4,4,2024
624,2024-04-12 14:30:00,89.19999694824219,89.38999938964844,88.29299926757812,89.25617980957031,6382270,2024-04-12,14:30:00,12,4,4,2024
625,2024-04-12 15:30:00,89.26699829101562,89.55000305175781,88.66899871826172,88.7249984741211,4626748,2024-04-12,15:30:00,12,4,4,2024
626,2024-04-12 16:30:00,88.73649597167969,88.99800109863281,88.4000015258789,88.56500244140625,3972086,2024-04-12,16:30:00,12,4,4,2024
627,2024-04-12 17:30:00,88.54899597167969,88.75399780273438,88.18099975585938,88.30598449707031,3725508,2024-04-12,17:30:00,12,4,4,2024
628,2024-04-12 18:30:00,88.29650115966797,88.30172729492188,87.52999877929688,87.9621810913086,5652576,2024-04-12,18:30:00,12,4,4,2024
629,2024-04-12 19:30:00,87.95750427246094,88.47000122070312,87.94467163085938,88.22999572753906,4243479,2024-04-12,19:30:00,12,4,4,2024
630,2024-04-15 13:30:00,89.12849426269531,90.61299896240234,88.22999572753906,89.93444061279297,13465397,2024-04-15,13:30:00,15,0,4,2024
631,2024-04-15 14:30:00,89.93400573730469,90.12199401855467,88.30400085449219,88.68000030517578,5705203,2024-04-15,14:30:00,15,0,4,2024
632,2024-04-15 15:30:00,88.68699645996094,89.19564819335938,88.30500030517578,88.30626678466797,3773827,2024-04-15,15:30:00,15,0,4,2024
633,2024-04-15 16:30:00,88.30500030517578,88.35115814208984,86.77999877929688,86.85700225830078,5231174,2024-04-15,16:30:00,15,0,4,2024
634,2024-04-15 17:30:00,86.8844985961914,87.07188415527344,86.3330078125,86.81400299072266,5208986,2024-04-15,17:30:00,15,0,4,2024
635,2024-04-15 18:30:00,86.78599548339844,87.27899169921875,86.01399993896484,86.02580261230469,4653509,2024-04-15,18:30:00,15,0,4,2024
636,2024-04-15 19:30:00,86.03400421142578,86.68589782714844,85.92900848388672,86.0009994506836,3931664,2024-04-15,19:30:00,15,0,4,2024
637,2024-04-16 13:30:00,86.49000549316406,87.9000015258789,86.06800842285156,87.08200073242188,11953371,2024-04-16,13:30:00,16,1,4,2024
638,2024-04-16 14:30:00,87.05979919433594,87.55000305175781,86.61199951171875,87.43350982666016,5269247,2024-04-16,14:30:00,16,1,4,2024
639,2024-04-16 15:30:00,87.43299865722656,87.46500396728516,86.71299743652344,86.9990005493164,3206382,2024-04-16,15:30:00,16,1,4,2024
640,2024-04-16 16:30:00,86.98799896240234,87.77799987792969,86.90599822998047,87.46492004394531,3425265,2024-04-16,16:30:00,16,1,4,2024
641,2024-04-16 17:30:00,87.44801330566406,88.11399841308594,86.8010025024414,87.33250427246094,5109524,2024-04-16,17:30:00,16,1,4,2024
642,2024-04-16 18:30:00,87.31500244140625,88.08799743652344,87.31500244140625,87.83850860595703,3758915,2024-04-16,18:30:00,16,1,4,2024
643,2024-04-16 19:30:00,87.85050201416016,87.87998962402344,87.38001251220703,87.41389465332031,2586753,2024-04-16,19:30:00,16,1,4,2024
644,2024-04-17 13:30:00,88.30000305175781,88.7750015258789,86.03199768066406,86.69200134277344,12291620,2024-04-17,13:30:00,17,2,4,2024
645,2024-04-17 14:30:00,86.66700744628906,86.83900451660156,85.55500793457031,86.1760025024414,6471729,2024-04-17,14:30:00,17,2,4,2024
646,2024-04-17 15:30:00,86.1969985961914,86.21299743652344,84.75999450683594,85.13800048828125,6236433,2024-04-17,15:30:00,17,2,4,2024
647,2024-04-17 16:30:00,85.13792419433594,85.39299774169922,84.33499908447266,85.03300476074219,6449583,2024-04-17,16:30:00,17,2,4,2024
648,2024-04-17 17:30:00,85.052001953125,85.47999572753906,84.93400573730469,85.20700073242188,4174293,2024-04-17,17:30:00,17,2,4,2024
649,2024-04-17 18:30:00,85.20500183105469,85.78400421142578,84.06800842285156,84.10050201416016,6893615,2024-04-17,18:30:00,17,2,4,2024
650,2024-04-17 19:30:00,84.11100006103516,84.62113189697266,83.94999694824219,84.04499816894531,4846461,2024-04-17,19:30:00,17,2,4,2024
651,2024-04-18 13:30:00,84.97700500488281,85.0999984741211,82.4020004272461,84.58888244628906,14959178,2024-04-18,13:30:00,18,3,4,2024
652,2024-04-18 14:30:00,84.61715698242188,85.79199981689453,84.60499572753906,85.47100067138672,6669444,2024-04-18,14:30:00,18,3,4,2024
653,2024-04-18 15:30:00,85.49000549316406,86.18998718261719,85.36901092529297,86.02610778808594,4698641,2024-04-18,15:30:00,18,3,4,2024
654,2024-04-18 16:30:00,86.02525329589844,86.0623779296875,84.0999984741211,84.6520004272461,5967598,2024-04-18,16:30:00,18,3,4,2024
655,2024-04-18 17:30:00,84.66899871826172,84.87699890136719,84.2229995727539,84.65499877929688,4181825,2024-04-18,17:30:00,18,3,4,2024
656,2024-04-18 18:30:00,84.61599731445312,84.93299865722656,84.31500244140625,84.6780014038086,3550707,2024-04-18,18:30:00,18,3,4,2024
657,2024-04-18 19:30:00,84.68000030517578,85.16600036621094,84.43900299072266,84.65800476074219,2948517,2024-04-18,19:30:00,18,3,4,2024
658,2024-04-19 13:30:00,83.1500015258789,84.3239974975586,81.5145034790039,81.93049621582031,15037144,2024-04-19,13:30:00,19,4,4,2024
